,age,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y
33456,30,married,secondary,no,312,yes,no,cellular,20,476,3,-1,0,no
33457,37,married,secondary,no,222,yes,no,cellular,20,115,2,-1,0,no
33458,33,single,primary,no,1,yes,no,cellular,20,257,1,-1,0,no
33459,54,married,primary,no,433,yes,no,cellular,20,252,5,-1,0,no
33460,33,single,tertiary,no,6807,no,no,cellular,20,163,1,-1,0,yes
33461,32,single,tertiary,no,1306,no,no,cellular,20,517,1,-1,0,no
33462,39,married,secondary,no,1035,yes,no,cellular,20,436,1,-1,0,no
33463,32,married,secondary,no,1214,yes,no,cellular,20,53,1,-1,0,no
33464,45,divorced,primary,no,757,no,no,cellular,20,103,1,325,4,no
33465,37,married,secondary,no,509,yes,no,cellular,20,172,1,-1,0,no
33466,58,single,secondary,no,1430,yes,no,cellular,20,861,6,321,5,no
33467,37,married,secondary,no,264,yes,yes,cellular,20,414,2,285,1,no
33468,31,married,secondary,no,1262,yes,no,cellular,20,74,2,-1,0,no
33469,37,married,secondary,no,3884,yes,no,cellular,20,28,5,-1,0,no
33470,35,single,secondary,no,398,yes,no,cellular,20,198,1,-1,0,no
33471,36,married,tertiary,no,99,yes,yes,cellular,20,393,3,-1,0,no
33472,37,married,primary,no,250,yes,no,cellular,20,239,3,347,1,no
33473,33,single,secondary,no,187,yes,no,cellular,20,168,3,326,1,no
33474,28,married,secondary,no,293,yes,no,cellular,20,230,1,329,3,no
33475,44,married,unknown,no,3373,yes,no,cellular,20,48,2,342,1,no
33476,44,married,primary,no,135,yes,no,cellular,20,255,1,-1,0,no
33477,29,single,secondary,no,482,no,no,cellular,20,168,2,-1,0,no
33478,43,married,secondary,no,5564,no,no,cellular,20,45,5,154,2,no
33479,64,married,secondary,no,571,yes,no,cellular,20,1422,2,-1,0,yes
33480,42,married,secondary,no,334,yes,no,cellular,20,18,5,335,9,no
33481,38,single,tertiary,no,1637,yes,no,cellular,20,150,2,-1,0,no
33482,46,married,secondary,no,0,yes,yes,cellular,20,239,2,259,2,no
33483,38,married,secondary,no,1205,yes,no,cellular,20,45,4,153,1,no
33484,51,married,tertiary,no,83,no,no,cellular,20,267,2,-1,0,yes
33485,34,single,secondary,no,375,yes,no,cellular,20,55,1,-1,0,no
33486,33,married,secondary,no,328,yes,no,cellular,20,72,1,264,9,no
33487,45,married,unknown,no,13562,yes,no,telephone,20,16,12,-1,0,no
33488,49,married,tertiary,no,2611,no,no,cellular,20,194,2,-1,0,yes
33489,40,married,primary,no,481,yes,no,cellular,20,228,3,347,1,no
33490,30,single,secondary,no,8826,yes,no,cellular,20,90,3,151,3,no
33491,45,married,tertiary,no,21024,yes,no,cellular,20,73,4,-1,0,no
33492,51,married,secondary,no,-895,yes,no,cellular,20,104,5,-1,0,no
33493,32,single,tertiary,no,819,yes,no,cellular,20,114,2,-1,0,yes
33494,34,single,secondary,no,1477,yes,no,cellular,20,233,3,-1,0,no
33495,48,married,secondary,no,-110,yes,no,cellular,20,97,2,321,2,no
33496,53,married,primary,no,354,no,no,cellular,20,416,2,-1,0,no
33497,33,married,primary,no,574,yes,no,cellular,20,334,2,-1,0,no
33498,35,single,primary,no,1277,yes,no,cellular,20,143,4,-1,0,no
33499,31,married,tertiary,no,-235,yes,no,cellular,20,546,2,-1,0,no
33500,34,married,secondary,no,745,yes,no,cellular,20,400,5,332,4,no
33501,31,single,secondary,no,4,yes,no,cellular,20,172,3,-1,0,no
33502,39,single,tertiary,no,2357,yes,no,cellular,20,64,3,273,1,no
33503,21,single,primary,no,3472,no,no,cellular,20,66,3,-1,0,no
33504,45,single,secondary,no,1757,yes,no,cellular,20,1010,3,326,1,no
33505,33,married,secondary,no,1968,yes,no,cellular,20,1817,3,-1,0,yes
33506,33,married,secondary,no,4790,yes,no,cellular,20,137,1,272,2,no
33507,53,married,secondary,no,90,yes,no,telephone,20,67,5,-1,0,no
33508,26,single,secondary,no,136,no,no,cellular,20,120,1,-1,0,yes
33509,33,married,secondary,no,-267,yes,no,cellular,20,1030,3,-1,0,yes
33510,32,single,secondary,no,1995,yes,no,cellular,20,121,1,-1,0,yes
33511,34,married,tertiary,no,1782,yes,no,cellular,20,17,6,25,7,no
33512,37,single,tertiary,no,72,yes,yes,cellular,20,885,5,150,7,yes
33513,48,married,secondary,no,2111,no,no,cellular,20,92,1,-1,0,no
33514,37,married,secondary,no,144,yes,no,cellular,20,724,2,-1,0,no
33515,38,married,tertiary,no,7255,yes,no,cellular,20,410,2,-1,0,no
33516,36,married,tertiary,no,340,yes,no,cellular,20,68,2,-1,0,no
33517,35,single,tertiary,no,1011,yes,no,cellular,20,36,2,349,1,no
33518,29,single,tertiary,no,1170,no,no,cellular,20,453,1,-1,0,yes
33519,32,married,secondary,no,472,yes,no,cellular,20,58,2,342,2,no
33520,40,single,primary,no,1530,yes,no,cellular,20,8,3,315,1,no
33521,58,divorced,secondary,no,739,yes,no,cellular,20,304,7,335,5,no
33522,27,single,secondary,no,343,yes,no,cellular,20,282,2,320,1,no
33523,37,married,tertiary,no,489,yes,yes,cellular,20,12,2,-1,0,no
33524,37,divorced,secondary,no,630,yes,no,cellular,20,28,2,-1,0,no
33525,33,married,secondary,no,-14,yes,no,cellular,20,856,3,-1,0,no
33526,48,single,secondary,no,3531,yes,no,cellular,20,81,2,287,6,no
33527,53,married,secondary,no,352,yes,no,telephone,20,58,5,-1,0,no
33528,56,divorced,secondary,no,9698,yes,no,cellular,20,189,2,-1,0,no
33529,27,married,secondary,no,191,yes,no,cellular,20,401,2,-1,0,no
33530,36,married,secondary,no,421,yes,no,cellular,20,246,2,334,3,no
33531,33,married,primary,no,1002,yes,no,cellular,20,92,2,325,4,no
33532,52,married,secondary,no,1440,yes,no,cellular,20,270,2,325,1,no
33533,45,married,primary,no,2406,yes,yes,cellular,20,108,2,-1,0,no
33534,34,married,secondary,no,2984,yes,no,cellular,20,11,3,-1,0,no
33535,42,married,primary,no,1978,yes,no,cellular,20,68,4,-1,0,no
33536,41,divorced,primary,no,285,yes,no,cellular,20,1272,2,-1,0,yes
33537,42,married,primary,no,636,yes,no,cellular,20,91,2,-1,0,no
33538,60,married,tertiary,no,2194,yes,no,telephone,20,31,3,263,9,no
33539,39,single,secondary,no,0,yes,yes,cellular,20,286,4,-1,0,no
33540,29,divorced,secondary,no,34,yes,no,cellular,20,87,4,-1,0,no
33541,39,married,secondary,no,535,yes,no,cellular,20,89,3,-1,0,no
33542,28,married,tertiary,no,2925,yes,no,cellular,20,81,4,-1,0,no
33543,38,married,tertiary,no,76,yes,no,cellular,20,167,2,287,3,no
33544,39,single,tertiary,no,2298,yes,yes,cellular,20,13,2,319,18,no
33545,35,single,secondary,no,218,yes,no,cellular,20,93,4,-1,0,no
33546,48,married,secondary,no,116,yes,no,telephone,20,70,4,-1,0,no
33547,28,married,tertiary,no,161,yes,no,cellular,20,268,2,-1,0,no
33548,37,married,secondary,no,-1006,yes,yes,cellular,20,226,2,-1,0,no
33549,28,married,secondary,no,49,yes,no,cellular,20,17,3,-1,0,no
33550,49,married,tertiary,no,603,yes,no,cellular,20,590,3,-1,0,no
33551,29,married,secondary,no,313,yes,no,cellular,20,172,2,343,3,no
33552,28,married,secondary,no,1687,yes,no,cellular,20,121,2,-1,0,no
33553,46,married,primary,no,588,yes,no,cellular,20,249,3,237,4,no
33554,43,divorced,secondary,no,-287,yes,no,cellular,20,580,4,-1,0,no
33555,35,single,secondary,no,353,yes,no,cellular,20,8,3,-1,0,no
33556,33,married,secondary,no,4040,yes,no,cellular,20,132,2,-1,0,no
33557,41,married,primary,no,449,yes,no,cellular,20,10,6,-1,0,no
33558,34,married,secondary,no,322,yes,no,cellular,20,10,3,-1,0,no
33559,45,married,primary,no,675,yes,no,cellular,20,890,2,-1,0,no
33560,22,single,secondary,no,890,yes,no,cellular,20,294,2,-1,0,no
33561,30,single,secondary,no,3313,yes,no,telephone,20,534,3,319,3,no
33562,33,divorced,secondary,no,2358,yes,no,cellular,20,529,3,-1,0,no
33563,38,divorced,tertiary,no,304,yes,no,cellular,20,8,2,-1,0,no
33564,32,single,secondary,no,48,yes,no,cellular,20,8,3,-1,0,no
33565,36,married,secondary,no,162,yes,yes,cellular,20,340,2,-1,0,no
33566,33,married,secondary,no,526,yes,no,cellular,20,198,3,-1,0,no
33567,48,married,secondary,no,3287,yes,yes,cellular,20,242,2,307,1,no
33568,38,married,secondary,no,387,yes,no,cellular,20,10,3,-1,0,no
33569,37,single,secondary,no,442,yes,no,cellular,20,51,4,349,1,no
33570,36,divorced,secondary,no,-289,no,no,cellular,20,400,2,-1,0,no
33571,40,married,tertiary,no,384,no,no,cellular,20,200,3,327,2,no
33572,37,married,secondary,no,56,yes,no,cellular,20,46,2,285,1,no
33573,29,single,tertiary,no,11968,yes,no,cellular,20,241,2,-1,0,no
33574,40,single,tertiary,no,759,yes,no,telephone,20,32,2,266,5,no
33575,35,married,secondary,no,2762,yes,no,cellular,20,682,3,154,1,no
33576,45,single,secondary,no,303,yes,no,cellular,20,110,3,-1,0,no
33577,30,single,tertiary,no,275,yes,no,cellular,20,52,2,-1,0,no
33578,34,single,tertiary,no,482,yes,no,cellular,20,69,3,-1,0,no
33579,53,married,primary,no,4793,yes,no,telephone,20,26,4,150,5,no
33580,34,married,secondary,no,0,yes,no,cellular,20,562,2,-1,0,no
33581,34,divorced,tertiary,no,2279,yes,yes,cellular,20,138,2,150,4,no
33582,55,married,secondary,no,499,yes,yes,cellular,20,124,4,150,1,no
33583,32,married,tertiary,no,281,yes,no,telephone,20,18,5,349,2,no
33584,32,married,secondary,no,950,yes,yes,cellular,20,219,4,-1,0,no
33585,36,married,tertiary,no,0,yes,no,cellular,20,142,3,150,3,no
33586,35,single,secondary,no,414,yes,no,cellular,20,11,5,319,2,no
33587,42,married,primary,no,550,yes,no,cellular,20,76,6,-1,0,no
33588,31,divorced,secondary,no,-186,yes,no,cellular,20,21,5,-1,0,no
33589,32,single,tertiary,no,0,yes,no,cellular,20,415,2,-1,0,no
33590,57,married,secondary,no,2087,yes,no,cellular,20,140,4,343,1,no
33591,37,married,secondary,no,504,yes,no,cellular,20,87,2,347,2,no
33592,34,married,primary,no,15841,yes,no,cellular,20,423,5,-1,0,no
33593,46,single,secondary,no,596,yes,no,cellular,20,138,3,-1,0,no
33594,41,married,tertiary,no,8902,yes,no,cellular,20,16,3,249,5,no
33595,23,single,secondary,no,206,yes,no,cellular,20,116,3,-1,0,no
33596,27,married,primary,no,395,yes,no,cellular,20,122,2,-1,0,no
33597,43,married,secondary,no,2374,no,no,cellular,20,316,2,264,2,no
33598,27,single,secondary,no,153,yes,no,cellular,20,198,3,346,1,no
33599,50,married,secondary,no,2420,yes,no,cellular,20,102,6,235,13,no
33600,43,divorced,secondary,no,590,yes,yes,cellular,20,306,2,-1,0,no
33601,32,married,tertiary,no,1683,yes,yes,cellular,20,72,2,-1,0,no
33602,32,married,unknown,no,429,yes,no,cellular,20,31,3,153,2,no
33603,28,married,secondary,no,7102,yes,no,cellular,20,156,3,325,9,no
33604,35,single,secondary,no,2496,yes,no,cellular,20,9,2,-1,0,no
33605,32,single,secondary,no,623,yes,no,cellular,20,539,4,-1,0,no
33606,38,married,secondary,no,511,yes,no,cellular,20,190,2,342,4,no
33607,54,married,primary,no,489,yes,yes,cellular,20,280,4,287,3,no
33608,31,single,tertiary,no,667,yes,no,cellular,20,152,5,-1,0,no
33609,45,married,primary,no,-79,yes,no,cellular,20,59,4,348,2,no
33610,42,married,secondary,no,0,yes,yes,cellular,20,58,4,-1,0,no
33611,29,single,secondary,no,3331,yes,no,cellular,20,13,4,327,2,no
33612,30,single,secondary,no,20,yes,no,cellular,20,404,6,340,1,no
33613,39,single,tertiary,no,1107,yes,no,telephone,20,407,4,-1,0,no
33614,55,married,secondary,no,617,yes,no,cellular,20,529,3,-1,0,no
33615,48,married,secondary,no,515,yes,no,telephone,20,7,5,-1,0,no
33616,42,divorced,secondary,no,317,yes,no,cellular,20,136,3,-1,0,no
33617,46,married,primary,no,2904,no,no,cellular,20,277,2,-1,0,no
33618,35,married,secondary,no,1257,yes,no,cellular,20,93,3,329,7,no
33619,51,married,secondary,no,563,yes,no,cellular,20,23,6,-1,0,no
33620,32,single,tertiary,no,705,yes,no,cellular,20,20,4,-1,0,no
33621,37,single,secondary,no,1012,yes,no,cellular,20,218,4,-1,0,no
33622,34,single,tertiary,no,6707,yes,no,cellular,20,16,3,154,4,no
33623,42,married,secondary,no,-150,yes,no,cellular,20,233,3,-1,0,no
33624,32,married,secondary,no,-632,yes,yes,cellular,20,18,5,-1,0,no
33625,56,married,primary,no,6677,yes,no,telephone,20,197,4,-1,0,no
33626,51,married,primary,no,2832,yes,no,cellular,20,122,4,238,12,no
33627,37,single,secondary,no,2390,yes,no,cellular,20,20,2,335,12,no
33628,34,married,secondary,no,409,yes,no,cellular,20,104,4,-1,0,no
33629,39,married,unknown,no,621,yes,no,cellular,20,1333,5,-1,0,yes
33630,35,married,secondary,no,731,yes,no,cellular,20,179,2,-1,0,no
33631,48,divorced,secondary,no,4,yes,no,cellular,20,7,5,318,10,no
33632,46,married,secondary,no,131,yes,no,cellular,20,69,2,-1,0,no
33633,44,single,secondary,no,109,yes,no,cellular,20,101,4,328,3,no
33634,34,married,secondary,no,790,yes,no,cellular,20,579,2,350,1,no
33635,36,married,secondary,no,924,yes,yes,cellular,20,173,4,-1,0,no
33636,35,married,tertiary,no,129,yes,no,cellular,20,231,3,151,5,no
33637,38,married,secondary,no,336,yes,no,cellular,20,259,3,-1,0,no
33638,46,married,unknown,no,605,yes,no,cellular,20,780,2,-1,0,no
33639,47,married,secondary,no,306,yes,no,cellular,20,20,2,-1,0,no
33640,34,married,tertiary,no,577,yes,no,cellular,20,243,2,153,1,no
33641,29,married,secondary,no,0,yes,yes,cellular,20,204,3,-1,0,no
33642,29,married,secondary,no,3007,yes,no,cellular,20,19,5,-1,0,no
33643,45,married,primary,no,-63,yes,no,cellular,20,847,5,-1,0,no
33644,33,single,secondary,no,641,yes,yes,cellular,20,242,3,-1,0,no
33645,44,married,secondary,no,634,yes,no,cellular,20,226,2,-1,0,no
33646,48,single,secondary,no,-874,yes,no,cellular,20,243,2,151,7,no
33647,28,single,tertiary,no,230,yes,no,cellular,20,505,3,-1,0,no
33648,33,married,secondary,no,1158,yes,no,cellular,20,25,2,-1,0,no
33649,38,divorced,primary,no,0,yes,no,cellular,20,355,3,151,3,no
33650,41,married,secondary,no,1384,yes,no,cellular,20,106,4,340,4,no
33651,35,married,secondary,no,257,yes,yes,cellular,20,307,4,-1,0,no
33652,29,married,secondary,no,457,yes,no,cellular,20,72,3,341,1,no
33653,47,married,secondary,no,1265,yes,yes,cellular,20,250,2,-1,0,no
33654,33,single,secondary,no,1590,yes,no,cellular,20,18,4,334,1,no
33655,38,single,tertiary,no,7303,yes,no,cellular,20,164,6,-1,0,no
33656,52,divorced,secondary,no,725,yes,no,cellular,20,57,3,325,1,no
33657,29,married,primary,no,131,yes,no,cellular,20,353,4,-1,0,no
33658,33,single,secondary,no,2202,yes,no,cellular,20,372,2,-1,0,no
33659,33,married,secondary,no,6947,yes,no,cellular,20,250,2,-1,0,no
33660,37,divorced,secondary,no,1448,yes,no,cellular,20,196,2,283,2,no
33661,33,divorced,tertiary,no,1586,no,no,cellular,20,39,4,-1,0,no
33662,36,married,tertiary,no,-502,yes,no,cellular,20,22,4,-1,0,no
33663,50,married,primary,no,3924,yes,no,cellular,20,122,2,-1,0,no
33664,35,married,secondary,no,1454,yes,no,telephone,20,19,6,-1,0,no
33665,37,married,secondary,no,47,yes,no,cellular,20,554,3,-1,0,no
33666,34,married,secondary,no,305,yes,no,cellular,20,212,2,-1,0,no
33667,43,married,secondary,no,514,yes,yes,cellular,20,34,2,-1,0,no
33668,35,married,secondary,no,407,yes,no,cellular,20,12,6,-1,0,no
33669,42,married,tertiary,no,1686,yes,yes,cellular,20,522,4,-1,0,no
33670,32,married,tertiary,no,268,yes,yes,cellular,20,106,3,-1,0,no
33671,26,single,tertiary,no,5169,yes,no,cellular,20,639,2,-1,0,no
33672,37,married,secondary,no,-129,yes,no,cellular,20,123,4,328,1,no
33673,34,married,secondary,no,1553,yes,no,cellular,20,6,6,328,8,no
33674,27,single,primary,no,497,yes,no,cellular,20,255,2,272,1,no
33675,36,single,secondary,no,245,yes,no,cellular,20,8,2,-1,0,no
33676,34,single,tertiary,no,151,yes,no,cellular,20,7,4,-1,0,no
33677,40,married,primary,no,2129,yes,no,cellular,20,1156,3,-1,0,no
33678,38,married,tertiary,no,472,yes,no,cellular,20,178,5,326,3,no
33679,58,married,secondary,no,1112,yes,no,telephone,20,21,3,-1,0,no
33680,38,married,secondary,no,2669,yes,no,cellular,20,208,2,-1,0,no
33681,55,single,secondary,no,2359,yes,no,telephone,20,43,3,-1,0,no
33682,32,married,secondary,no,419,yes,no,cellular,20,122,3,325,2,no
33683,35,married,secondary,no,1364,yes,yes,cellular,20,25,2,-1,0,no
33684,39,married,primary,no,143,yes,no,cellular,20,6,2,348,1,no
33685,38,single,tertiary,no,8669,yes,no,telephone,20,5,3,150,6,no
33686,28,married,primary,no,254,yes,no,cellular,20,149,2,-1,0,no
33687,34,married,secondary,no,4248,yes,no,cellular,20,627,5,-1,0,no
33688,24,single,secondary,no,597,yes,no,cellular,20,943,3,-1,0,yes
33689,36,single,secondary,no,459,yes,yes,cellular,20,305,2,-1,0,no
33690,35,single,secondary,no,966,no,no,cellular,21,71,2,-1,0,no
33691,37,divorced,secondary,no,0,yes,no,cellular,21,146,4,-1,0,yes
33692,35,single,tertiary,no,1750,yes,no,cellular,21,333,3,-1,0,yes
33693,26,single,tertiary,no,10086,no,no,cellular,21,110,2,-1,0,yes
33694,57,married,primary,no,6900,no,no,cellular,21,159,2,-1,0,no
33695,30,single,tertiary,no,411,no,no,cellular,21,142,1,-1,0,no
33696,27,single,tertiary,no,832,no,no,cellular,21,336,1,-1,0,no
33697,29,single,secondary,no,3466,no,no,cellular,21,274,1,-1,0,yes
33698,63,married,unknown,no,2193,no,no,telephone,21,1348,4,-1,0,yes
33699,95,divorced,primary,no,2282,no,no,telephone,21,207,17,-1,0,yes
33700,65,married,tertiary,no,1973,no,no,telephone,21,396,3,-1,0,yes
33701,37,married,secondary,no,749,no,no,cellular,21,219,1,-1,0,no
33702,55,married,primary,no,3873,no,no,telephone,21,222,1,-1,0,no
33703,59,married,secondary,no,10925,no,no,cellular,21,100,1,-1,0,yes
33704,35,single,tertiary,no,704,no,no,cellular,21,164,1,-1,0,yes
33705,32,single,tertiary,no,462,no,no,cellular,21,252,1,-1,0,no
33706,74,married,secondary,no,9480,no,no,cellular,21,211,1,-1,0,yes
33707,56,married,primary,no,3391,no,no,cellular,21,243,1,-1,0,yes
33708,58,married,secondary,no,310,yes,yes,cellular,21,75,1,-1,0,no
33709,34,married,secondary,no,0,yes,no,cellular,21,95,1,-1,0,no
33710,71,married,tertiary,no,1486,no,no,telephone,21,110,3,-1,0,no
33711,37,married,tertiary,no,585,yes,no,cellular,21,47,2,-1,0,no
33712,59,married,secondary,no,1080,no,no,cellular,21,645,2,-1,0,no
33713,26,single,tertiary,no,1134,no,no,cellular,21,464,4,-1,0,yes
33714,46,divorced,tertiary,no,4629,no,no,cellular,21,446,1,-1,0,no
33715,30,single,unknown,no,6281,no,no,cellular,21,149,2,-1,0,yes
33716,29,married,secondary,no,123,no,yes,cellular,21,158,2,181,1,yes
33717,67,single,tertiary,no,2144,no,no,telephone,21,847,2,-1,0,yes
33718,31,single,tertiary,no,354,no,no,cellular,21,242,2,-1,0,yes
33719,78,married,primary,no,8556,no,no,telephone,21,137,2,-1,0,yes
33720,45,divorced,unknown,no,0,no,no,cellular,21,278,3,-1,0,yes
33721,29,single,secondary,no,2,yes,yes,cellular,21,379,5,-1,0,yes
33722,39,married,tertiary,no,1108,no,no,cellular,21,204,1,-1,0,yes
33723,45,married,tertiary,no,212,no,no,cellular,21,65,2,-1,0,yes
33724,37,married,tertiary,no,4174,no,no,cellular,22,183,5,-1,0,no
33725,63,married,secondary,no,-40,no,no,cellular,22,99,3,-1,0,no
33726,30,single,primary,no,1527,no,no,telephone,22,94,7,-1,0,no
33727,39,single,secondary,no,720,yes,no,telephone,22,154,8,14,5,no
33728,44,single,unknown,no,509,no,no,cellular,22,71,7,-1,0,no
33729,71,divorced,tertiary,no,780,no,no,telephone,22,220,1,-1,0,no
33730,29,married,tertiary,no,482,no,no,cellular,22,79,1,-1,0,no
33731,66,married,primary,no,2552,no,no,telephone,22,186,4,-1,0,no
33732,31,married,tertiary,no,2984,no,no,cellular,22,343,5,-1,0,no
33733,45,married,tertiary,no,5110,no,no,cellular,22,341,2,-1,0,yes
33734,32,single,tertiary,no,10281,no,no,cellular,22,400,1,-1,0,yes
33735,36,single,secondary,no,17,no,no,cellular,22,621,1,-1,0,yes
33736,41,single,unknown,no,942,no,no,cellular,22,219,1,-1,0,yes
33737,38,married,secondary,no,0,yes,no,cellular,22,315,1,-1,0,yes
33738,34,married,tertiary,no,136,yes,no,cellular,22,156,1,-1,0,no
33739,41,divorced,tertiary,no,1757,no,no,cellular,22,314,1,239,13,yes
33740,64,married,tertiary,no,826,no,no,telephone,22,101,1,-1,0,no
33741,64,married,tertiary,no,679,no,no,telephone,22,135,3,-1,0,no
33742,32,single,tertiary,no,5514,no,no,cellular,22,319,1,182,1,yes
33743,69,married,primary,no,1080,no,no,cellular,22,164,2,-1,0,no
33744,33,married,tertiary,no,882,no,no,cellular,22,104,1,183,4,yes
33745,39,married,secondary,no,1442,no,no,cellular,22,70,3,-1,0,no
33746,30,married,tertiary,no,81,no,no,cellular,22,145,1,-1,0,yes
33747,65,married,primary,no,276,no,no,cellular,22,229,1,-1,0,yes
33748,45,divorced,primary,no,429,yes,no,cellular,22,147,1,181,1,yes
33749,42,married,tertiary,no,10072,no,no,cellular,22,102,1,-1,0,no
33750,66,married,tertiary,no,2262,no,no,cellular,22,155,1,-1,0,no
33751,75,married,tertiary,no,2991,no,no,cellular,22,240,1,-1,0,yes
33752,75,married,unknown,no,1093,no,no,cellular,22,369,1,-1,0,no
33753,65,divorced,tertiary,no,90,yes,no,cellular,22,416,1,-1,0,yes
33754,53,married,tertiary,no,3754,no,no,cellular,22,307,1,278,2,yes
33755,40,married,primary,no,395,yes,no,cellular,22,232,4,-1,0,yes
33756,69,divorced,tertiary,no,247,no,no,cellular,22,138,2,-1,0,yes
33757,27,single,secondary,no,3792,no,no,cellular,22,279,2,-1,0,yes
33758,52,married,secondary,no,0,no,no,cellular,22,91,2,275,1,no
33759,31,single,tertiary,no,676,yes,no,cellular,22,124,2,343,2,yes
33760,25,single,secondary,no,8,no,no,cellular,22,107,2,-1,0,yes
33761,34,married,tertiary,no,0,no,no,cellular,22,176,1,-1,0,no
33762,30,single,secondary,no,40,no,no,cellular,22,382,2,-1,0,no
33763,31,single,tertiary,no,1734,no,no,cellular,22,116,4,-1,0,no
33764,37,married,secondary,no,0,yes,no,cellular,22,1288,3,-1,0,yes
33765,32,single,tertiary,no,2069,no,no,cellular,22,545,1,-1,0,yes
33766,82,married,unknown,no,211,no,no,telephone,22,195,3,-1,0,no
33767,53,married,secondary,no,665,yes,no,cellular,22,371,2,-1,0,yes
33768,45,married,tertiary,no,506,no,no,cellular,23,229,2,-1,0,yes
33769,45,married,secondary,no,383,no,no,cellular,23,293,1,-1,0,no
33770,35,married,tertiary,no,8,no,no,cellular,23,93,3,-1,0,yes
33771,53,single,secondary,no,1958,no,no,telephone,23,164,4,-1,0,no
33772,32,single,secondary,no,228,no,no,telephone,23,67,3,-1,0,no
33773,52,married,secondary,no,5193,no,no,cellular,23,477,2,-1,0,no
33774,19,single,primary,no,1247,no,no,cellular,23,94,1,-1,0,no
33775,74,married,primary,no,670,no,no,cellular,23,266,5,-1,0,yes
33776,37,married,tertiary,no,0,yes,no,cellular,23,242,5,153,7,yes
33777,81,married,primary,no,122,no,no,telephone,23,201,1,-1,0,no
33778,29,married,tertiary,no,246,no,no,cellular,23,90,14,-1,0,no
33779,59,married,primary,no,1939,no,no,cellular,23,172,1,-1,0,yes
33780,76,married,unknown,no,1780,yes,no,telephone,23,413,3,-1,0,yes
33781,39,married,tertiary,no,722,no,no,telephone,23,141,1,-1,0,no
33782,22,single,secondary,no,61,no,no,cellular,23,117,1,-1,0,no
33783,25,single,secondary,no,0,no,no,cellular,23,163,1,-1,0,yes
33784,62,married,secondary,no,1625,no,no,telephone,23,155,1,-1,0,no
33785,27,single,secondary,no,955,no,no,cellular,23,206,1,-1,0,yes
33786,39,married,secondary,no,732,no,no,cellular,23,522,4,-1,0,yes
33787,32,single,secondary,no,314,no,yes,cellular,23,91,4,156,1,no
33788,24,single,unknown,no,2022,no,no,cellular,23,159,4,-1,0,yes
33789,19,single,secondary,no,96,no,no,cellular,23,106,3,-1,0,no
33790,28,single,tertiary,no,4099,no,no,cellular,23,116,4,-1,0,yes
33791,67,single,tertiary,no,3377,no,no,telephone,23,77,2,-1,0,no
33792,30,married,secondary,no,482,no,no,cellular,23,86,1,-1,0,no
33793,51,married,tertiary,no,4917,no,no,cellular,23,113,1,-1,0,yes
33794,66,married,primary,no,2883,no,no,cellular,23,158,1,-1,0,yes
33795,28,single,primary,no,1374,no,no,cellular,23,203,4,-1,0,yes
33796,49,single,tertiary,no,493,no,no,cellular,23,191,1,-1,0,no
33797,34,single,tertiary,no,144,yes,yes,cellular,23,115,16,-1,0,no
33798,29,single,tertiary,no,224,yes,no,cellular,24,65,2,81,3,yes
33799,43,married,secondary,no,-169,yes,no,cellular,24,219,1,-1,0,no
33800,46,single,unknown,no,454,no,no,cellular,24,155,9,-1,0,no
33801,33,single,tertiary,no,692,no,no,cellular,24,86,1,-1,0,no
33802,30,single,tertiary,no,398,no,no,cellular,24,235,2,-1,0,yes
33803,72,married,primary,no,763,no,no,cellular,24,384,2,-1,0,yes
33804,27,single,tertiary,no,88,no,no,cellular,24,65,2,-1,0,no
33805,58,married,secondary,no,3027,yes,no,cellular,24,160,1,-1,0,yes
33806,52,married,secondary,no,722,no,no,cellular,24,60,3,-1,0,no
33807,35,single,secondary,no,183,no,no,cellular,24,78,2,-1,0,no
33808,32,single,tertiary,no,2974,yes,no,cellular,24,227,1,4,1,yes
33809,31,single,tertiary,no,1081,no,no,cellular,24,202,5,261,2,yes
33810,75,divorced,primary,no,18,no,no,cellular,24,222,4,-1,0,no
33811,72,married,primary,no,796,no,no,cellular,24,173,2,-1,0,no
33812,36,married,secondary,no,0,yes,no,cellular,24,83,2,-1,0,no
33813,29,married,tertiary,no,4328,no,no,cellular,27,121,8,-1,0,no
33814,23,single,tertiary,no,577,no,no,cellular,27,44,3,-1,0,no
33815,71,married,tertiary,no,383,no,no,cellular,27,388,3,-1,0,yes
33816,41,married,secondary,no,0,yes,yes,telephone,27,89,12,-1,0,no
33817,30,single,secondary,no,5836,no,no,cellular,27,165,2,-1,0,no
33818,37,married,tertiary,no,3913,yes,no,cellular,27,124,1,-1,0,yes
33819,53,divorced,tertiary,no,122,no,no,cellular,27,98,1,-1,0,no
33820,24,single,tertiary,no,3415,no,no,cellular,27,97,1,-1,0,yes
33821,31,married,tertiary,no,2395,no,no,cellular,27,218,1,-1,0,no
33822,25,single,secondary,no,7604,no,no,cellular,27,107,1,-1,0,no
33823,56,divorced,tertiary,no,3287,no,no,cellular,27,497,1,-1,0,yes
33824,65,married,primary,no,3629,no,no,cellular,27,148,1,-1,0,yes
33825,26,single,tertiary,no,2170,yes,no,cellular,27,398,1,-1,0,no
33826,57,married,tertiary,no,813,no,no,cellular,27,91,3,-1,0,no
33827,72,married,tertiary,no,132,no,no,cellular,27,444,1,-1,0,yes
